NO.;Time;Interval;Indoor Temperature(°C);Indoor Humidity(%);Outdoor Temperature(°C);Outdoor Humidity(%);Relative Pressure(hpa);Absolute Pressure(hpa);Wind Speed(m/s);Gust(m/s);Wind Direction;DewPoint(°C);WindChill(°C);Hour Rainfall(mm);24 Hour Rainfall(mm);Week Rainfall(mm);Month Rainfall(mm);Total Rainfall(mm)
1288; 28/06/2022 22:43:53;15; 23.2;64; 22.7;61; 1016.2; 1016.4; 0.0; 0.0; S; 14.8; 22.7; 0.00; 0.00; 0.00; 0.30; 0.30
1289; 28/06/2022 22:58:53;15; 23.2;64; 22.7;61; 1016.3; 1016.5; 0.0; 0.0; S; 14.8; 22.7; 0.00; 0.00; 0.00; 0.30; 0.30
1290; 28/06/2022 23:13:53;15; 23.2;64; 22.7;61; 1016.1; 1016.3; 0.0; 0.0; S; 14.8; 22.7; 0.00; 0.00; 0.00; 0.30; 0.30
1291; 28/06/2022 23:28:53;15; 23.2;64; 22.6;61; 1016.0; 1016.2; 0.0; 0.0; S; 14.7; 22.6; 0.00; 0.00; 0.00; 0.30; 0.30
1292; 28/06/2022 23:43:53;15; 23.1;64; 22.6;60; 1015.9; 1016.1; 0.0; 0.0; S; 14.5; 22.6; 0.00; 0.00; 0.00; 0.30; 0.30
1293; 28/06/2022 23:58:53;15; 23.1;63; 22.6;60; 1015.7; 1015.9; 0.0; 0.0; S; 14.5; 22.6; 0.00; 0.00; 0.00; 0.30; 0.30
1294; 29/06/2022 00:13:53;15; 23.0;63; 22.6;60; 1015.8; 1016.0; 0.0; 0.0; S; 14.5; 22.6; 0.00; 0.00; 0.00; 0.30; 0.30
1295; 29/06/2022 00:28:53;15; 22.9;61; 22.4;59; 1015.7; 1015.9; 0.0; 0.0; S; 14.0; 22.4; 0.00; 0.00; 0.00; 0.30; 0.30
1296; 29/06/2022 00:43:53;15; 22.9;61; 22.4;59; 1015.3; 1015.5; 0.0; 0.0; S; 14.0; 22.4; 0.00; 0.00; 0.00; 0.30; 0.30
1297; 29/06/2022 00:58:53;15; 22.9;61; 22.4;58; 1015.5; 1015.7; 0.0; 0.0; S; 13.8; 22.4; 0.00; 0.00; 0.00; 0.30; 0.30
1298; 29/06/2022 01:13:53;15; 22.9;60; 22.4;58; 1015.5; 1015.7; 0.0; 0.0; S; 13.8; 22.4; 0.00; 0.00; 0.00; 0.30; 0.30
1299; 29/06/2022 01:28:53;15; 22.8;60; 22.4;58; 1015.3; 1015.5; 0.0; 0.0; S; 13.8; 22.4; 0.00; 0.00; 0.00; 0.30; 0.30
1300; 29/06/2022 01:43:53;15; 22.8;60; 22.4;57; 1015.1; 1015.3; 0.0; 0.0; S; 13.5; 22.4; 0.00; 0.00; 0.00; 0.30; 0.30
1301; 29/06/2022 01:58:53;15; 22.8;60; 22.3;57; 1015.0; 1015.2; 0.0; 0.0; S; 13.4; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1302; 29/06/2022 02:13:53;15; 22.7;60; 22.3;58; 1014.6; 1014.8; 0.0; 0.0; S; 13.7; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1303; 29/06/2022 02:28:53;15; 22.7;60; 22.3;58; 1014.9; 1015.1; 0.0; 0.0; S; 13.7; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1304; 29/06/2022 02:43:53;15; 22.7;60; 22.3;58; 1014.7; 1014.9; 0.0; 0.0; S; 13.7; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1305; 29/06/2022 02:58:53;15; 22.7;59; 22.3;57; 1014.5; 1014.7; 0.0; 0.0; S; 13.4; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1306; 29/06/2022 03:13:53;15; 22.7;59; 22.3;57; 1014.4; 1014.6; 0.0; 0.0; S; 13.4; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1307; 29/06/2022 03:28:53;15; 22.7;59; 22.3;56; 1014.0; 1014.2; 0.0; 0.0; S; 13.1; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1308; 29/06/2022 03:43:53;15; 22.7;59; 22.2;56; 1013.9; 1014.1; 0.0; 0.0; S; 13.0; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1309; 29/06/2022 03:58:53;15; 22.7;59; 22.2;56; 1013.9; 1014.1; 0.0; 0.0; S; 13.0; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1310; 29/06/2022 04:13:53;15; 22.7;59; 22.2;56; 1013.6; 1013.8; 0.0; 0.0; S; 13.0; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1311; 29/06/2022 04:28:53;15; 22.7;59; 22.2;55; 1013.4; 1013.6; 0.0; 0.0; S; 12.8; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1312; 29/06/2022 04:43:53;15; 22.6;58; 22.2;55; 1013.3; 1013.5; 0.0; 0.0; S; 12.8; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1313; 29/06/2022 04:58:53;15; 22.6;58; 22.2;55; 1013.3; 1013.5; 0.0; 0.0; S; 12.8; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1314; 29/06/2022 05:13:53;15; 22.6;58; 22.2;55; 1013.4; 1013.6; 0.0; 0.0; S; 12.8; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1315; 29/06/2022 05:28:53;15; 22.6;58; 22.1;55; 1013.3; 1013.5; 0.0; 0.0; S; 12.7; 22.1; 0.00; 0.00; 0.00; 0.30; 0.30
1316; 29/06/2022 05:43:53;15; 22.6;58; 22.1;55; 1013.3; 1013.5; 0.0; 0.0; S; 12.7; 22.1; 0.00; 0.00; 0.00; 0.30; 0.30
1317; 29/06/2022 05:58:53;15; 22.5;58; 22.0;55; 1013.3; 1013.5; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1318; 29/06/2022 06:13:53;15; 22.5;58; 22.0;55; 1013.4; 1013.6; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1319; 29/06/2022 06:28:53;15; 22.5;58; 22.0;55; 1013.6; 1013.8; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1320; 29/06/2022 06:43:53;15; 22.4;58; 22.0;55; 1013.7; 1013.9; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1321; 29/06/2022 06:58:53;15; 22.4;58; 22.0;55; 1014.2; 1014.4; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1322; 29/06/2022 07:13:53;15; 22.4;58; 22.0;55; 1014.3; 1014.5; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1323; 29/06/2022 07:28:53;15; 22.4;58; 22.0;55; 1014.4; 1014.6; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1324; 29/06/2022 07:43:53;15; 22.4;58; 21.9;56; 1014.4; 1014.6; 0.0; 0.0; S; 12.8; 21.9; 0.00; 0.00; 0.00; 0.30; 0.30
1325; 29/06/2022 07:58:53;15; 22.4;58; 21.9;56; 1014.5; 1014.7; 0.0; 0.0; S; 12.8; 21.9; 0.00; 0.00; 0.00; 0.30; 0.30
1326; 29/06/2022 08:13:53;15; 22.4;58; 22.0;55; 1014.6; 1014.8; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1327; 29/06/2022 08:28:53;15; 22.4;58; 22.0;55; 1014.8; 1015.0; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1328; 29/06/2022 08:43:53;15; 22.4;58; 22.0;55; 1014.9; 1015.1; 0.0; 0.0; S; 12.6; 22.0; 0.00; 0.00; 0.00; 0.30; 0.30
1329; 29/06/2022 08:58:53;15; 22.4;58; 22.1;55; 1014.9; 1015.1; 0.0; 0.0; S; 12.7; 22.1; 0.00; 0.00; 0.00; 0.30; 0.30
1330; 29/06/2022 09:13:53;15; 22.5;58; 22.2;55; 1015.0; 1015.2; 0.0; 0.0; S; 12.8; 22.2; 0.00; 0.00; 0.00; 0.30; 0.30
1331; 29/06/2022 09:28:53;15; 22.5;58; 22.3;55; 1015.0; 1015.2; 0.0; 0.0; S; 12.9; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1332; 29/06/2022 09:43:53;15; 22.6;59; 22.3;56; 1015.0; 1015.2; 0.0; 0.0; S; 13.1; 22.3; 0.00; 0.00; 0.00; 0.30; 0.30
1333; 29/06/2022 09:58:53;15; 22.6;59; 22.4;56; 1014.9; 1015.1; 0.0; 0.0; S; 13.2; 22.4; 0.00; 0.00; 0.00; 0.30; 0.30
1334; 29/06/2022 10:13:53;15; 22.8;59; 22.5;56; 1014.9; 1015.1; 0.0; 0.0; S; 13.3; 22.5; 0.00; 0.00; 0.00; 0.30; 0.30
1335; 29/06/2022 10:28:53;15; 22.8;59; 22.6;56; 1014.5; 1014.7; 0.0; 0.0; S; 13.4; 22.6; 0.00; 0.00; 0.00; 0.30; 0.30
1336; 29/06/2022 10:43:53;15; 22.9;59; 22.7;56; 1014.4; 1014.6; 0.0; 0.0; S; 13.5; 22.7; 0.00; 0.00; 0.00; 0.30; 0.30
1337; 29/06/2022 10:58:53;15; 23.1;60; 22.8;56; 1014.4; 1014.6; 0.0; 0.0; S; 13.6; 22.8; 0.00; 0.00; 0.00; 0.30; 0.30
1338; 29/06/2022 11:13:53;15; 23.2;61; 22.9;56; 1014.2; 1014.4; 0.0; 0.0; S; 13.7; 22.9; 0.00; 0.00; 0.00; 0.30; 0.30
1339; 29/06/2022 11:28:53;15; 23.2;61; 23.0;57; 1013.7; 1013.9; 0.0; 0.0; S; 14.1; 23.0; 0.00; 0.00; 0.00; 0.30; 0.30
1340; 29/06/2022 11:43:53;15; 23.3;61; 23.1;57; 1013.6; 1013.8; 0.0; 0.0; S; 14.1; 23.1; 0.00; 0.00; 0.00; 0.30; 0.30
1341; 29/06/2022 11:58:53;15; 23.5;61; 23.3;57; 1013.1; 1013.3; 0.0; 0.0; S; 14.3; 23.3; 0.00; 0.00; 0.00; 0.30; 0.30
1342; 29/06/2022 12:13:53;15; 23.6;61; 23.4;57; 1012.8; 1013.0; 0.0; 0.0; S; 14.4; 23.4; 0.00; 0.00; 0.00; 0.30; 0.30
1343; 29/06/2022 12:28:53;15; 23.7;61; 23.6;57; 1012.5; 1012.7; 0.0; 0.0; S; 14.6; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1344; 29/06/2022 12:43:53;15; 23.9;61; 23.8;57; 1012.2; 1012.4; 0.0; 0.0; S; 14.8; 23.8; 0.00; 0.00; 0.00; 0.30; 0.30
1345; 29/06/2022 12:58:53;15; 24.0;60; 24.0;55; 1012.1; 1012.3; 0.0; 0.0; S; 14.4; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1346; 29/06/2022 13:13:53;15; 24.2;60; 24.1;55; 1011.8; 1012.0; 0.0; 0.0; S; 14.5; 24.1; 0.00; 0.00; 0.00; 0.30; 0.30
1347; 29/06/2022 13:28:53;15; 24.3;60; 24.3;55; 1011.7; 1011.9; 0.0; 0.0; S; 14.7; 24.3; 0.00; 0.00; 0.00; 0.30; 0.30
1348; 29/06/2022 13:43:53;15; 24.5;59; 24.5;55; 1011.2; 1011.4; 0.0; 0.0; S; 14.9; 24.5; 0.00; 0.00; 0.00; 0.30; 0.30
1349; 29/06/2022 13:58:53;15; 24.9;59; 24.9;54; 1010.8; 1011.0; 0.0; 0.0; S; 15.0; 24.9; 0.00; 0.00; 0.00; 0.30; 0.30
1350; 29/06/2022 14:13:53;15; 25.2;58; 25.1;53; 1010.9; 1011.1; 0.0; 0.0; S; 14.9; 25.1; 0.00; 0.00; 0.00; 0.30; 0.30
1351; 29/06/2022 14:28:53;15; 25.4;57; 25.3;53; 1011.0; 1011.2; 0.0; 0.0; S; 15.1; 25.3; 0.00; 0.00; 0.00; 0.30; 0.30
1352; 29/06/2022 14:43:53;15; 25.8;57; 25.4;52; 1010.7; 1010.9; 0.0; 0.0; S; 14.9; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1353; 29/06/2022 14:58:53;15; 25.7;56; 25.4;53; 1010.5; 1010.7; 0.0; 0.0; S; 15.2; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1354; 29/06/2022 15:13:53;15; 25.6;56; 25.4;53; 1010.5; 1010.7; 0.0; 0.0; S; 15.2; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1355; 29/06/2022 15:28:53;15; 25.5;56; 25.3;53; 1010.5; 1010.7; 0.0; 0.0; S; 15.1; 25.3; 0.00; 0.00; 0.00; 0.30; 0.30
1356; 29/06/2022 15:43:53;15; 25.5;57; 25.3;53; 1010.2; 1010.4; 0.0; 0.0; S; 15.1; 25.3; 0.00; 0.00; 0.00; 0.30; 0.30
1357; 29/06/2022 15:58:53;15; 25.5;57; 25.4;53; 1010.3; 1010.5; 0.0; 0.0; S; 15.2; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1358; 29/06/2022 16:13:53;15; 25.5;56; 25.4;53; 1010.4; 1010.6; 0.0; 0.0; S; 15.2; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1359; 29/06/2022 16:28:53;15; 25.5;56; 25.4;52; 1010.4; 1010.6; 0.0; 0.0; S; 14.9; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1360; 29/06/2022 16:43:53;15; 25.5;56; 25.4;52; 1010.7; 1010.9; 0.0; 0.0; S; 14.9; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1361; 29/06/2022 16:58:53;15; 25.5;56; 25.4;52; 1010.6; 1010.8; 0.0; 0.0; S; 14.9; 25.4; 0.00; 0.00; 0.00; 0.30; 0.30
1362; 29/06/2022 17:13:53;15; 25.5;56; 25.3;52; 1010.6; 1010.8; 0.0; 0.0; S; 14.8; 25.3; 0.00; 0.00; 0.00; 0.30; 0.30
1363; 29/06/2022 17:28:53;15; 25.5;56; 25.3;52; 1010.8; 1011.0; 0.0; 0.0; S; 14.8; 25.3; 0.00; 0.00; 0.00; 0.30; 0.30
1364; 29/06/2022 17:43:53;15; 25.5;57; 25.2;53; 1011.2; 1011.4; 0.0; 0.0; S; 15.0; 25.2; 0.00; 0.00; 0.00; 0.30; 0.30
1365; 29/06/2022 17:58:53;15; 25.4;57; 25.2;54; 1011.2; 1011.4; 0.0; 0.0; S; 15.3; 25.2; 0.00; 0.00; 0.00; 0.30; 0.30
1366; 29/06/2022 18:13:53;15; 25.4;58; 25.1;54; 1011.4; 1011.6; 0.0; 0.0; S; 15.2; 25.1; 0.00; 0.00; 0.00; 0.30; 0.30
1367; 29/06/2022 18:28:53;15; 25.4;58; 25.0;55; 1011.6; 1011.8; 0.0; 0.0; S; 15.4; 25.0; 0.00; 0.00; 0.00; 0.30; 0.30
1368; 29/06/2022 18:43:53;15; 25.3;59; 25.0;55; 1011.6; 1011.8; 0.0; 0.0; S; 15.4; 25.0; 0.00; 0.00; 0.00; 0.30; 0.30
1369; 29/06/2022 18:58:53;15; 25.3;59; 25.0;56; 1011.6; 1011.8; 0.0; 0.0; S; 15.6; 25.0; 0.00; 0.00; 0.00; 0.30; 0.30
1370; 29/06/2022 19:13:53;15; 25.3;60; 25.0;57; 1011.7; 1011.9; 0.0; 0.0; S; 15.9; 25.0; 0.00; 0.00; 0.00; 0.30; 0.30
1371; 29/06/2022 19:28:53;15; 25.3;60; 25.0;57; 1011.8; 1012.0; 0.0; 0.0; S; 15.9; 25.0; 0.00; 0.00; 0.00; 0.30; 0.30
1372; 29/06/2022 19:43:53;15; 25.3;60; 24.9;58; 1011.8; 1012.0; 0.0; 0.0; S; 16.1; 24.9; 0.00; 0.00; 0.00; 0.30; 0.30
1373; 29/06/2022 19:58:53;15; 25.3;60; 24.9;59; 1012.2; 1012.4; 0.0; 0.0; S; 16.4; 24.9; 0.00; 0.00; 0.00; 0.30; 0.30
1374; 29/06/2022 20:13:53;15; 25.0;60; 24.8;59; 1012.5; 1012.7; 0.0; 0.0; S; 16.3; 24.8; 0.00; 0.00; 0.00; 0.30; 0.30
1375; 29/06/2022 20:28:53;15; 25.0;60; 24.7;60; 1012.4; 1012.6; 0.0; 0.0; S; 16.4; 24.7; 0.00; 0.00; 0.00; 0.30; 0.30
1376; 29/06/2022 20:43:53;15; 25.1;61; 24.7;60; 1012.4; 1012.6; 0.0; 0.0; S; 16.4; 24.7; 0.00; 0.00; 0.00; 0.30; 0.30
1377; 29/06/2022 20:58:53;15; 24.9;62; 24.5;61; 1012.4; 1012.6; 0.0; 0.0; S; 16.5; 24.5; 0.00; 0.00; 0.00; 0.30; 0.30
1378; 29/06/2022 21:13:53;15; 24.9;62; 24.5;61; 1012.6; 1012.8; 0.0; 0.0; S; 16.5; 24.5; 0.00; 0.00; 0.00; 0.30; 0.30
1379; 29/06/2022 21:28:53;15; 24.9;62; 24.5;61; 1012.8; 1013.0; 0.0; 0.0; S; 16.5; 24.5; 0.00; 0.00; 0.00; 0.30; 0.30
1380; 29/06/2022 21:43:53;15; 24.9;63; 24.5;61; 1014.1; 1014.3; 0.0; 0.0; S; 16.5; 24.5; 0.00; 0.00; 0.00; 0.30; 0.30
1381; 29/06/2022 21:58:53;15; 24.9;63; 24.5;62; 1014.5; 1014.7; 0.0; 0.0; S; 16.8; 24.5; 0.00; 0.00; 0.00; 0.30; 0.30
1382; 29/06/2022 22:13:53;15; 24.9;63; 24.5;62; 1014.9; 1015.1; 0.0; 0.0; S; 16.8; 24.5; 0.00; 0.00; 0.00; 0.30; 0.30
1383; 29/06/2022 22:28:53;15; 25.0;63; 24.4;63; 1015.0; 1015.2; 0.0; 0.0; S; 16.9; 24.4; 0.00; 0.00; 0.00; 0.30; 0.30
1384; 29/06/2022 22:43:53;15; 24.9;64; 24.4;63; 1015.4; 1015.6; 0.0; 0.0; S; 16.9; 24.4; 0.00; 0.00; 0.00; 0.30; 0.30
1385; 29/06/2022 22:58:53;15; 24.9;64; 24.4;63; 1015.7; 1015.9; 0.0; 0.0; S; 16.9; 24.4; 0.00; 0.00; 0.00; 0.30; 0.30
1386; 29/06/2022 23:13:53;15; 24.9;65; 24.4;64; 1015.9; 1016.1; 0.0; 0.0; S; 17.2; 24.4; 0.00; 0.00; 0.00; 0.30; 0.30
1387; 29/06/2022 23:28:53;15; 24.9;65; 24.4;64; 1015.9; 1016.1; 0.0; 0.0; S; 17.2; 24.4; 0.00; 0.00; 0.00; 0.30; 0.30
1388; 29/06/2022 23:43:53;15; 24.9;65; 24.4;64; 1016.0; 1016.2; 0.0; 0.0; S; 17.2; 24.4; 0.00; 0.00; 0.00; 0.30; 0.30
1389; 29/06/2022 23:58:53;15; 24.9;66; 24.4;65; 1016.2; 1016.4; 0.0; 0.0; S; 17.4; 24.4; 0.00; 0.00; 0.00; 0.30; 0.30
1390; 30/06/2022 00:13:53;15; 24.8;66; 24.3;65; 1016.3; 1016.5; 0.0; 0.0; S; 17.3; 24.3; 0.00; 0.00; 0.00; 0.30; 0.30
1391; 30/06/2022 00:28:53;15; 24.8;66; 24.3;65; 1016.4; 1016.6; 0.0; 0.0; S; 17.3; 24.3; 0.00; 0.00; 0.00; 0.30; 0.30
1392; 30/06/2022 00:43:53;15; 24.8;67; 24.2;66; 1016.2; 1016.4; 0.0; 0.0; S; 17.5; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1393; 30/06/2022 00:58:53;15; 24.6;67; 24.2;66; 1016.4; 1016.6; 0.0; 0.0; S; 17.5; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1394; 30/06/2022 01:13:53;15; 24.6;67; 24.2;66; 1016.3; 1016.5; 0.0; 0.0; S; 17.5; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1395; 30/06/2022 01:28:53;15; 24.6;67; 24.2;66; 1016.4; 1016.6; 0.0; 0.0; S; 17.5; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1396; 30/06/2022 01:43:53;15; 24.6;67; 24.2;66; 1016.2; 1016.4; 0.0; 0.0; S; 17.5; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1397; 30/06/2022 01:58:53;15; 24.5;67; 24.1;66; 1016.1; 1016.3; 0.0; 0.0; S; 17.4; 24.1; 0.00; 0.00; 0.00; 0.30; 0.30
1398; 30/06/2022 02:13:53;15; 24.6;67; 24.1;66; 1016.2; 1016.4; 0.0; 0.0; S; 17.4; 24.1; 0.00; 0.00; 0.00; 0.30; 0.30
1399; 30/06/2022 02:28:53;15; 24.4;67; 24.1;65; 1016.3; 1016.5; 0.0; 0.0; S; 17.1; 24.1; 0.00; 0.00; 0.00; 0.30; 0.30
1400; 30/06/2022 02:43:53;15; 24.4;67; 24.1;65; 1016.3; 1016.5; 0.0; 0.0; S; 17.1; 24.1; 0.00; 0.00; 0.00; 0.30; 0.30
1401; 30/06/2022 02:58:53;15; 24.4;67; 24.0;65; 1016.0; 1016.2; 0.0; 0.0; S; 17.0; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1402; 30/06/2022 03:13:53;15; 24.5;66; 24.0;65; 1016.1; 1016.3; 0.0; 0.0; S; 17.0; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1403; 30/06/2022 03:28:53;15; 24.4;66; 24.0;65; 1015.9; 1016.1; 0.0; 0.0; S; 17.0; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1404; 30/06/2022 03:43:53;15; 24.3;66; 24.0;64; 1016.2; 1016.4; 0.0; 0.0; S; 16.8; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1405; 30/06/2022 03:58:53;15; 24.3;66; 24.0;64; 1016.1; 1016.3; 0.0; 0.0; S; 16.8; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1406; 30/06/2022 04:13:53;15; 24.3;66; 24.0;64; 1016.1; 1016.3; 0.0; 0.0; S; 16.8; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1407; 30/06/2022 04:28:53;15; 24.3;66; 24.0;64; 1016.0; 1016.2; 0.0; 0.0; S; 16.8; 24.0; 0.00; 0.00; 0.00; 0.30; 0.30
1408; 30/06/2022 04:43:53;15; 24.3;65; 23.9;65; 1016.3; 1016.5; 0.0; 0.0; S; 16.9; 23.9; 0.00; 0.00; 0.00; 0.30; 0.30
1409; 30/06/2022 04:58:53;15; 24.3;65; 23.9;65; 1016.1; 1016.3; 0.0; 0.0; S; 16.9; 23.9; 0.00; 0.00; 0.00; 0.30; 0.30
1410; 30/06/2022 05:13:53;15; 24.3;65; 23.8;65; 1016.2; 1016.4; 0.0; 0.0; S; 16.9; 23.8; 0.00; 0.00; 0.00; 0.30; 0.30
1411; 30/06/2022 05:28:53;15; 24.2;65; 23.8;64; 1016.3; 1016.5; 0.0; 0.0; S; 16.6; 23.8; 0.00; 0.00; 0.00; 0.30; 0.30
1412; 30/06/2022 05:43:53;15; 24.2;65; 23.8;64; 1016.7; 1016.9; 0.0; 0.0; S; 16.6; 23.8; 0.00; 0.00; 0.00; 0.30; 0.30
1413; 30/06/2022 05:58:53;15; 24.2;65; 23.8;65; 1016.6; 1016.8; 0.0; 0.0; S; 16.9; 23.8; 0.00; 0.00; 0.00; 0.30; 0.30
1414; 30/06/2022 06:13:53;15; 24.2;65; 23.8;65; 1017.1; 1017.3; 0.0; 0.0; S; 16.9; 23.8; 0.00; 0.00; 0.00; 0.30; 0.30
1415; 30/06/2022 06:28:53;15; 24.2;65; 23.7;65; 1017.3; 1017.5; 0.0; 0.0; S; 16.8; 23.7; 0.00; 0.00; 0.00; 0.30; 0.30
1416; 30/06/2022 06:43:53;15; 24.1;65; 23.6;65; 1017.4; 1017.6; 0.0; 0.0; S; 16.7; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1417; 30/06/2022 06:58:53;15; 24.0;65; 23.6;65; 1017.3; 1017.5; 0.0; 0.0; S; 16.7; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1418; 30/06/2022 07:13:53;15; 24.0;66; 23.6;65; 1017.7; 1017.9; 0.0; 0.0; S; 16.7; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1419; 30/06/2022 07:28:53;15; 24.1;66; 23.6;65; 1017.9; 1018.1; 0.0; 0.0; S; 16.7; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1420; 30/06/2022 07:43:53;15; 24.1;66; 23.6;66; 1017.9; 1018.1; 0.0; 0.0; S; 16.9; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1421; 30/06/2022 07:58:53;15; 24.1;66; 23.6;66; 1018.2; 1018.4; 0.0; 0.0; S; 16.9; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1422; 30/06/2022 08:13:53;15; 24.0;66; 23.6;66; 1018.3; 1018.5; 0.0; 0.0; S; 16.9; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1423; 30/06/2022 08:28:53;15; 24.1;66; 23.6;65; 1018.5; 1018.7; 0.0; 0.0; S; 16.7; 23.6; 0.00; 0.00; 0.00; 0.30; 0.30
1424; 30/06/2022 08:43:53;15; 24.1;66; 23.7;65; 1018.8; 1019.0; 0.0; 0.0; S; 16.8; 23.7; 0.00; 0.00; 0.00; 0.30; 0.30
1425; 30/06/2022 08:58:53;15; 24.2;66; 23.7;65; 1018.8; 1019.0; 0.0; 0.0; S; 16.8; 23.7; 0.00; 0.00; 0.00; 0.30; 0.30
1426; 30/06/2022 09:13:53;15; 24.2;65; 23.7;65; 1019.0; 1019.2; 0.0; 0.0; S; 16.8; 23.7; 0.00; 0.00; 0.00; 0.30; 0.30
1427; 30/06/2022 09:28:53;15; 24.2;65; 23.7;64; 1019.1; 1019.3; 0.0; 0.0; S; 16.5; 23.7; 0.00; 0.00; 0.00; 0.30; 0.30
1428; 30/06/2022 09:43:53;15; 24.2;64; 23.7;63; 1019.1; 1019.3; 0.0; 0.0; S; 16.3; 23.7; 0.00; 0.00; 0.00; 0.30; 0.30
1429; 30/06/2022 09:58:53;15; 24.2;64; 23.8;63; 1019.3; 1019.5; 0.0; 0.0; S; 16.4; 23.8; 0.00; 0.00; 0.00; 0.30; 0.30
1430; 30/06/2022 10:13:53;15; 24.2;64; 24.2;61; 1019.3; 1019.5; 0.0; 0.0; S; 16.2; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1431; 30/06/2022 10:28:53;15; 24.2;64; 24.2;61; 1019.3; 1019.5; 0.0; 0.0; S; 16.2; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1432; 30/06/2022 10:43:53;15; 24.2;63; 24.2;61; 1019.4; 1019.6; 0.0; 0.0; S; 16.2; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1433; 30/06/2022 10:58:53;15; 24.2;63; 24.2;61; 1019.4; 1019.6; 0.0; 0.0; S; 16.2; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1434; 30/06/2022 11:13:53;15; 24.2;63; 24.2;60; 1019.0; 1019.2; 0.0; 0.0; S; 16.0; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1435; 30/06/2022 11:28:53;15; 24.3;63; 24.2;60; 1019.1; 1019.3; 0.0; 0.0; S; 16.0; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1436; 30/06/2022 11:43:53;15; 24.3;63; 24.2;61; 1018.8; 1019.0; 0.0; 0.0; S; 16.2; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
1437; 30/06/2022 11:58:53;15; 24.4;63; 24.2;61; 1018.8; 1019.0; 0.0; 0.0; S; 16.2; 24.2; 0.00; 0.00; 0.00; 0.30; 0.30
