;Date;Interval;Indoor Temperature(°C);Indoor Humidity(%);Outdoor Temperature(°C);Outdoor Humidity(%);Relative Pressure(hpa);Absolute Pressure(hpa);Wind Speed(m/s);Gust(m/s);Wind Direction;DewPoint(°C);WindChill(°C);Hour Rainfall(mm);24 Hour Rainfall(mm);Week Rainfall(mm);Month Rainfall(mm);Total Rainfall(mm);Wind Direction Degrees from North
5998;2022-07-27 11:46:06;15;26.5;60;24.5;63.0;1016.3;1016.5;0.0;0.0; E;17.0;24.5;0.0;0.0;0.0;0.0;0.0;90
5999;2022-07-27 12:01:06;15;26.6;60;24.9;63.0;1016.2;1016.4;0.0;0.0; E;17.4;24.9;0.0;0.0;0.0;0.0;0.0;90
6000;2022-07-27 12:16:06;15;26.6;60;25.1;63.0;1016.2;1016.4;0.0;0.0; E;17.6;25.1;0.0;0.0;0.0;0.0;0.0;90
3512;2022-07-27 12:31:06;15;26.7;60;25.3;64.0;1015.7;1015.9;0.0;0.0; E;18.0;25.3;0.0;0.0;0.0;0.0;0.0;90
3513;2022-07-27 12:46:06;15;26.8;60;25.4;64.0;1015.5;1015.7;0.0;0.0; E;18.1;25.4;0.0;0.0;0.0;0.0;0.0;90
3514;2022-07-27 13:01:06;15;26.8;60;25.5;64.0;1015.0;1015.2;0.0;0.0; E;18.2;25.5;0.0;0.0;0.0;0.0;0.0;90
3515;2022-07-27 13:16:06;15;26.9;61;25.5;64.0;1014.6;1014.8;0.0;0.0; E;18.2;25.5;0.0;0.0;0.0;0.0;0.0;90
6005;2022-07-27 13:31:06;15;26.9;61;25.4;64.0;1014.6;1014.8;0.0;0.0; E;18.1;25.4;0.0;0.0;0.0;0.0;0.0;90
6006;2022-07-27 13:46:06;15;26.9;61;25.4;64.0;1014.3;1014.5;0.0;0.0; E;18.1;25.4;0.0;0.0;0.0;0.0;0.0;90
6007;2022-07-27 14:01:06;15;26.9;61;25.5;64.0;1014.1;1014.3;0.0;0.0; E;18.2;25.5;0.0;0.0;0.0;0.0;0.0;90
6008;2022-07-27 14:16:06;15;26.9;61;25.4;64.0;1013.8;1014.0;0.0;0.0; E;18.1;25.4;0.0;0.0;0.0;0.0;0.0;90
6009;2022-07-27 14:31:06;15;26.9;61;25.4;63.0;1013.8;1014.0;0.0;0.0; E;17.9;25.4;0.0;0.0;0.0;0.0;0.0;90
6010;2022-07-27 14:46:06;15;26.9;61;25.4;63.0;1013.6;1013.8;0.0;0.0; E;17.9;25.4;0.0;0.0;0.0;0.0;0.0;90
3522;2022-07-27 15:01:06;15;26.9;61;25.5;62.0;1013.6;1013.8;0.0;0.0; E;17.7;25.5;0.0;0.0;0.0;0.0;0.0;90
3523;2022-07-27 15:16:06;15;26.9;61;25.5;62.0;1013.5;1013.7;0.0;0.0; E;17.7;25.5;0.0;0.0;0.0;0.0;0.0;90
6013;2022-07-27 15:31:06;15;26.9;61;25.5;63.0;1013.3;1013.5;0.0;0.0; E;18.0;25.5;0.0;0.0;0.0;0.0;0.0;90
6014;2022-07-27 15:46:06;15;26.9;61;25.5;63.0;1013.3;1013.5;0.0;0.0; E;18.0;25.5;0.0;0.0;0.0;0.0;0.0;90
3526;2022-07-27 16:01:06;15;26.9;61;25.6;64.0;1013.3;1013.5;0.0;0.0; E;18.3;25.6;0.0;0.0;0.0;0.0;0.0;90
3527;2022-07-27 16:16:06;15;26.9;61;25.6;65.0;1013.2;1013.4;0.0;0.0; E;18.6;25.6;0.0;0.0;0.0;0.0;0.0;90
6017;2022-07-27 16:31:06;15;26.9;61;25.6;66.0;1013.2;1013.4;0.0;0.0; E;18.8;25.6;0.0;0.0;0.0;0.0;0.0;90
6018;2022-07-27 16:46:06;15;26.9;61;25.5;67.0;1012.9;1013.1;0.0;0.0; E;19.0;25.5;0.0;0.0;0.0;0.0;0.0;90
6019;2022-07-27 17:01:06;15;26.9;61;25.5;68.0;1012.9;1013.1;0.0;0.0; E;19.2;25.5;0.0;0.0;0.0;0.0;0.0;90
6020;2022-07-27 17:16:06;15;26.9;61;25.5;68.0;1013.0;1013.2;0.0;0.0; E;19.2;25.5;0.0;0.0;0.0;0.0;0.0;90
6021;2022-07-27 17:31:06;15;26.9;61;25.4;68.0;1013.0;1013.2;0.0;0.0; E;19.1;25.4;0.0;0.0;0.0;0.0;0.0;90
6022;2022-07-27 17:46:06;15;26.9;61;25.3;69.0;1012.9;1013.1;0.0;0.0; E;19.2;25.3;0.0;0.0;0.0;0.0;0.0;90
6023;2022-07-27 18:01:06;15;26.8;61;25.2;68.0;1012.9;1013.1;0.0;0.0; E;18.9;25.2;0.0;0.0;0.0;0.0;0.0;90
3535;2022-07-27 18:16:06;15;26.8;61;25.2;68.0;1012.7;1012.9;0.0;0.0; E;18.9;25.2;0.0;0.0;0.0;0.0;0.0;90
3536;2022-07-27 18:31:06;15;26.8;61;25.2;68.0;1012.7;1012.9;0.0;0.0; E;18.9;25.2;0.0;0.0;0.0;0.0;0.0;90
6026;2022-07-27 18:46:06;15;26.8;61;25.3;68.0;1012.9;1013.1;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
6027;2022-07-27 19:01:06;15;26.8;61;25.3;68.0;1012.9;1013.1;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
3539;2022-07-27 19:16:06;15;26.8;61;25.3;68.0;1013.2;1013.4;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
3540;2022-07-27 19:31:06;15;26.8;61;25.3;68.0;1013.2;1013.4;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
3541;2022-07-27 19:46:06;15;26.8;61;25.3;68.0;1013.2;1013.4;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
3542;2022-07-27 20:01:06;15;26.8;61;25.3;68.0;1013.1;1013.3;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
3543;2022-07-27 20:16:06;15;26.8;61;25.3;68.0;1013.2;1013.4;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
3544;2022-07-27 20:31:06;15;26.8;61;25.3;68.0;1013.2;1013.4;0.0;0.0; E;19.0;25.3;0.0;0.0;0.0;0.0;0.0;90
6034;2022-07-27 20:46:06;15;26.8;61;25.3;67.0;1013.2;1013.4;0.0;0.0; E;18.8;25.3;0.0;0.0;0.0;0.0;0.0;90
3546;2022-07-27 21:01:06;15;26.8;61;25.3;67.0;1013.5;1013.7;0.0;0.0; E;18.8;25.3;0.0;0.0;0.0;0.0;0.0;90
6036;2022-07-27 21:16:06;15;26.7;61;25.3;66.0;1013.2;1013.4;0.0;0.0; E;18.5;25.3;0.0;0.0;0.0;0.0;0.0;90
6037;2022-07-27 21:31:06;15;26.7;61;25.0;64.0;1013.3;1013.5;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
3549;2022-07-27 21:46:06;15;26.7;61;25.0;64.0;1013.3;1013.5;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
3550;2022-07-27 22:01:06;15;26.7;61;25.0;64.0;1013.4;1013.6;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
6040;2022-07-27 22:16:06;15;26.6;61;25.1;65.0;1013.4;1013.6;0.0;0.0; E;18.1;25.1;0.0;0.0;0.0;0.0;0.0;90
3552;2022-07-27 22:31:06;15;26.6;61;25.1;65.0;1013.1;1013.3;0.0;0.0; E;18.1;25.1;0.0;0.0;0.0;0.0;0.0;90
6042;2022-07-27 22:46:06;15;26.6;61;25.1;65.0;1013.1;1013.3;0.0;0.0; E;18.1;25.1;0.0;0.0;0.0;0.0;0.0;90
3554;2022-07-27 23:01:06;15;26.6;61;25.1;64.0;1013.3;1013.5;0.0;0.0; E;17.8;25.1;0.0;0.0;0.0;0.0;0.0;90
6044;2022-07-27 23:16:06;15;26.6;61;25.1;64.0;1013.2;1013.4;0.0;0.0; E;17.8;25.1;0.0;0.0;0.0;0.0;0.0;90
3556;2022-07-27 23:31:06;15;26.6;61;25.0;64.0;1013.0;1013.2;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
6046;2022-07-27 23:46:06;15;26.6;61;25.0;64.0;1012.9;1013.1;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
3558;2022-07-28 00:01:06;15;26.6;61;25.0;64.0;1012.7;1012.9;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
3559;2022-07-28 00:16:06;15;26.6;61;25.0;64.0;1013.0;1013.2;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
6049;2022-07-28 00:31:06;15;26.6;61;25.0;64.0;1012.7;1012.9;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
6050;2022-07-28 00:46:06;15;26.6;61;25.0;64.0;1012.8;1013.0;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
6051;2022-07-28 01:01:06;15;26.6;61;25.0;64.0;1012.8;1013.0;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
6052;2022-07-28 01:16:06;15;26.6;61;25.0;64.0;1012.4;1012.6;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
3564;2022-07-28 01:31:06;15;26.5;61;25.0;64.0;1011.9;1012.1;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
6054;2022-07-28 01:46:06;15;26.5;61;25.0;64.0;1011.7;1011.9;0.0;0.0; E;17.7;25.0;0.0;0.0;0.0;0.0;0.0;90
3566;2022-07-28 02:01:06;15;26.5;61;24.9;65.0;1011.5;1011.7;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
6056;2022-07-28 02:16:06;15;26.5;61;24.9;65.0;1011.5;1011.7;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
6057;2022-07-28 02:31:06;15;26.5;61;24.9;65.0;1011.5;1011.7;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
3569;2022-07-28 02:46:06;15;26.5;61;24.9;65.0;1011.2;1011.4;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
3570;2022-07-28 03:01:06;15;26.5;61;24.9;65.0;1011.2;1011.4;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
3571;2022-07-28 03:16:06;15;26.4;61;24.9;65.0;1011.1;1011.3;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
3572;2022-07-28 03:31:06;15;26.4;61;24.9;65.0;1011.0;1011.2;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
6062;2022-07-28 03:46:06;15;26.4;61;24.9;65.0;1011.1;1011.3;0.0;0.0; E;17.9;24.9;0.0;0.0;0.0;0.0;0.0;90
3574;2022-07-28 04:01:06;15;26.3;61;24.8;65.0;1011.0;1011.2;0.0;0.0; E;17.8;24.8;0.0;0.0;0.0;0.0;0.0;90
3575;2022-07-28 04:16:06;15;26.3;60;24.8;64.0;1010.8;1011.0;0.0;0.0; E;17.6;24.8;0.0;0.0;0.0;0.0;0.0;90
3576;2022-07-28 04:31:06;15;26.3;60;24.8;64.0;1010.7;1010.9;0.0;0.0; E;17.6;24.8;0.0;0.0;0.0;0.0;0.0;90
6066;2022-07-28 04:46:06;15;26.3;60;24.8;65.0;1010.7;1010.9;0.0;0.0; E;17.8;24.8;0.0;0.0;0.0;0.0;0.0;90
3578;2022-07-28 05:01:06;15;26.3;60;24.7;64.0;1010.6;1010.8;0.0;0.0; E;17.5;24.7;0.0;0.0;0.0;0.0;0.0;90
3579;2022-07-28 05:16:06;15;26.3;60;24.6;65.0;1010.6;1010.8;0.0;0.0; E;17.6;24.6;0.0;0.0;0.0;0.0;0.0;90
3580;2022-07-28 05:31:06;15;26.3;60;24.6;65.0;1010.5;1010.7;0.0;0.0; E;17.6;24.6;0.0;0.0;0.0;0.0;0.0;90
6070;2022-07-28 05:46:06;15;26.2;60;24.6;65.0;1010.5;1010.7;0.0;0.0; E;17.6;24.6;0.0;0.0;0.0;0.0;0.0;90
6071;2022-07-28 06:01:06;15;26.2;60;24.6;65.0;1010.6;1010.8;0.0;0.0; E;17.6;24.6;0.0;0.0;0.0;0.0;0.0;90
6072;2022-07-28 06:16:06;15;26.2;60;24.6;64.0;1010.6;1010.8;0.0;0.0; E;17.4;24.6;0.0;0.0;0.0;0.0;0.0;90
6073;2022-07-28 06:31:06;15;26.2;60;24.6;64.0;1010.3;1010.5;0.0;0.0; E;17.4;24.6;0.0;0.0;0.0;0.0;0.0;90
3585;2022-07-28 06:46:06;15;26.2;60;24.6;64.0;1010.6;1010.8;0.0;0.0; E;17.4;24.6;0.0;0.0;0.0;0.0;0.0;90
6075;2022-07-28 07:01:06;15;26.2;60;24.6;64.0;1010.4;1010.6;0.0;0.0; E;17.4;24.6;0.0;0.0;0.0;0.0;0.0;90
6076;2022-07-28 07:16:06;15;26.2;60;24.8;64.0;1010.5;1010.7;0.0;0.0; E;17.6;24.8;0.0;0.0;0.0;0.0;0.0;90
6077;2022-07-28 07:31:06;15;26.2;60;24.9;64.0;1010.7;1010.9;0.0;0.0; E;17.7;24.9;0.0;0.0;0.0;0.0;0.0;90
3589;2022-07-28 07:46:06;15;26.2;60;25.0;63.0;1010.8;1011.0;0.0;0.0; E;17.5;25.0;0.0;0.0;0.0;0.0;0.0;90
6079;2022-07-28 08:01:06;15;26.2;60;25.1;63.0;1011.2;1011.4;0.0;0.0; E;17.6;25.1;0.0;0.0;0.0;0.0;0.0;90
3591;2022-07-28 08:16:06;15;26.3;60;25.2;63.0;1010.7;1010.9;0.0;0.0; E;17.7;25.2;0.0;0.0;0.0;0.0;0.0;90
6081;2022-07-28 08:31:06;15;26.2;59;25.3;63.0;1010.9;1011.1;0.0;0.0; E;17.8;25.3;0.0;0.0;0.0;0.0;0.0;90
3593;2022-07-28 08:46:06;15;26.1;57;25.4;62.0;1011.0;1011.2;0.0;0.0; E;17.6;25.4;0.0;0.0;0.0;0.0;0.0;90
3594;2022-07-28 09:01:06;15;25.9;56;25.5;62.0;1011.1;1011.3;0.0;0.0; E;17.7;25.5;0.0;0.0;0.0;0.0;0.0;90
6084;2022-07-28 09:16:06;15;25.7;56;25.5;62.0;1011.1;1011.3;0.0;0.0; E;17.7;25.5;0.0;0.0;0.0;0.0;0.0;90
6085;2022-07-28 09:31:06;15;25.6;55;25.5;61.0;1011.1;1011.3;0.0;0.0; E;17.5;25.5;0.0;0.0;0.0;0.0;0.0;90
6086;2022-07-28 09:46:06;15;25.5;54;25.5;61.0;1010.9;1011.1;0.0;0.0; E;17.5;25.5;0.0;0.0;0.0;0.0;0.0;90
6087;2022-07-28 10:01:06;15;25.3;53;25.6;60.0;1010.7;1010.9;0.0;0.0; E;17.3;25.6;0.0;0.0;0.0;0.0;0.0;90
6088;2022-07-28 10:16:06;15;25.4;53;25.7;58.0;1010.8;1011.0;0.0;0.0; E;16.8;25.7;0.0;0.0;0.0;0.0;0.0;90
6089;2022-07-28 10:31:06;15;25.3;52;25.7;57.0;1010.7;1010.9;0.0;0.0; E;16.6;25.7;0.0;0.0;0.0;0.0;0.0;90
6090;2022-07-28 10:46:06;15;25.3;52;25.8;57.0;1010.4;1010.6;0.0;0.0; E;16.7;25.8;0.0;0.0;0.0;0.0;0.0;90
6091;2022-07-28 11:01:06;15;25.1;52;25.8;57.0;1010.2;1010.4;0.0;0.0; E;16.7;25.8;0.0;0.0;0.0;0.0;0.0;90
6092;2022-07-28 11:16:06;15;25.1;52;25.8;57.0;1010.1;1010.3;0.0;0.0; E;16.7;25.8;0.0;0.0;0.0;0.0;0.0;90
6093;2022-07-28 11:31:06;15;25.0;51;25.9;58.0;1009.6;1009.8;0.0;0.0; E;17.0;25.9;0.0;0.0;0.0;0.0;0.0;90
6094;2022-07-28 11:46:06;15;25.0;51;25.9;57.0;1009.5;1009.7;0.0;0.0; E;16.8;25.9;0.0;0.0;0.0;0.0;0.0;90
3606;2022-07-28 12:01:06;15;25.1;51;25.9;57.0;1009.3;1009.5;0.0;0.0; E;16.8;25.9;0.0;0.0;0.0;0.0;0.0;90
3607;2022-07-28 12:16:06;15;25.0;51;25.9;56.0;1009.1;1009.3;0.0;0.0; E;16.5;25.9;0.0;0.0;0.0;0.0;0.0;90
6097;2022-07-28 12:31:06;15;25.2;52;25.9;56.0;1008.6;1008.8;0.0;0.0; E;16.5;25.9;0.0;0.0;0.0;0.0;0.0;90
3609;2022-07-28 12:46:06;15;25.2;53;26.0;54.0;1008.4;1008.6;0.0;0.0; E;16.0;26.0;0.0;0.0;0.0;0.0;0.0;90
3610;2022-07-28 13:01:06;15;25.4;53;26.0;54.0;1008.0;1008.2;0.0;0.0; E;16.0;26.0;0.0;0.0;0.0;0.0;0.0;90
6100;2022-07-28 13:16:06;15;25.5;53;26.1;53.0;1007.5;1007.7;0.0;0.0; E;15.8;26.1;0.0;0.0;0.0;0.0;0.0;90
6101;2022-07-28 13:31:06;15;25.7;53;26.1;53.0;1007.4;1007.6;0.0;0.0; E;15.8;26.1;0.0;0.0;0.0;0.0;0.0;90
3613;2022-07-28 13:46:06;15;25.8;54;26.1;52.0;1006.9;1007.1;0.0;0.0; E;15.5;26.1;0.0;0.0;0.0;0.0;0.0;90
6103;2022-07-28 14:01:06;15;25.8;54;26.1;51.0;1006.6;1006.8;0.0;0.0; E;15.2;26.1;0.0;0.0;0.0;0.0;0.0;90
3615;2022-07-28 14:16:06;15;25.9;54;26.1;51.0;1006.5;1006.7;0.0;0.0; E;15.2;26.1;0.0;0.0;0.0;0.0;0.0;90
3616;2022-07-28 14:31:06;15;25.9;54;26.1;51.0;1006.3;1006.5;0.0;0.0; E;15.2;26.1;0.0;0.0;0.0;0.0;0.0;90
6106;2022-07-28 14:46:06;15;26.1;53;26.1;51.0;1006.3;1006.5;0.0;0.0; E;15.2;26.1;0.0;0.0;0.0;0.0;0.0;90
3618;2022-07-28 15:01:06;15;26.1;53;26.1;51.0;1006.1;1006.3;0.0;0.0; E;15.2;26.1;0.0;0.0;0.0;0.0;0.0;90
6108;2022-07-28 15:16:06;15;26.2;53;26.2;50.0;1006.2;1006.4;0.0;0.0; E;15.0;26.2;0.0;0.0;0.0;0.0;0.0;90
6109;2022-07-28 15:31:06;15;26.2;53;26.2;50.0;1005.9;1006.1;0.0;0.0; E;15.0;26.2;0.0;0.0;0.0;0.0;0.0;90
6110;2022-07-28 15:46:06;15;26.3;53;26.2;50.0;1006.0;1006.2;0.0;0.0; E;15.0;26.2;0.0;0.0;0.0;0.0;0.0;90
3622;2022-07-28 16:01:06;15;26.3;53;26.2;50.0;1005.8;1006.0;0.0;0.0; E;15.0;26.2;0.0;0.0;0.0;0.0;0.0;90
3623;2022-07-28 16:16:06;15;26.3;53;26.2;49.0;1005.8;1006.0;0.0;0.0; E;14.7;26.2;0.0;0.0;0.0;0.0;0.0;90
3624;2022-07-28 16:31:06;15;26.3;53;26.2;49.0;1005.6;1005.8;0.0;0.0; E;14.7;26.2;0.0;0.0;0.0;0.0;0.0;90
6114;2022-07-28 16:46:06;15;26.3;53;26.2;49.0;1005.9;1006.1;0.0;0.0; E;14.7;26.2;0.0;0.0;0.0;0.0;0.0;90
3626;2022-07-28 17:01:06;15;26.4;53;26.2;50.0;1005.6;1005.8;0.0;0.0; E;15.0;26.2;0.0;0.0;0.0;0.0;0.0;90
6116;2022-07-28 17:16:06;15;26.5;54;26.2;50.0;1005.8;1006.0;0.0;0.0; E;15.0;26.2;0.0;0.0;0.0;0.0;0.0;90
3628;2022-07-28 17:31:06;15;26.5;54;26.1;49.0;1005.8;1006.0;0.0;0.0; E;14.6;26.1;0.0;0.0;0.0;0.0;0.0;90
6118;2022-07-28 17:46:06;15;26.5;54;26.1;49.0;1005.6;1005.8;0.0;0.0; E;14.6;26.1;0.0;0.0;0.0;0.0;0.0;90
6119;2022-07-28 18:01:06;15;26.5;54;26.1;50.0;1005.7;1005.9;0.0;0.0; E;14.9;26.1;0.0;0.0;0.0;0.0;0.0;90
3631;2022-07-28 18:16:06;15;26.5;54;26.0;51.0;1005.8;1006.0;0.0;0.0; E;15.1;26.0;0.0;0.0;0.0;0.0;0.0;90
6121;2022-07-28 18:31:06;15;26.5;54;26.0;51.0;1005.8;1006.0;0.0;0.0; E;15.1;26.0;0.0;0.0;0.0;0.0;0.0;90
3633;2022-07-28 18:46:06;15;26.6;54;26.0;52.0;1005.8;1006.0;0.0;0.0; E;15.4;26.0;0.0;0.0;0.0;0.0;0.0;90
6123;2022-07-28 19:01:06;15;26.6;53;25.9;52.0;1006.0;1006.2;0.0;0.0; E;15.3;25.9;0.0;0.0;0.0;0.0;0.0;90
3635;2022-07-28 19:16:06;15;26.6;53;25.9;53.0;1006.0;1006.2;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
3636;2022-07-28 19:31:06;15;26.6;54;25.9;53.0;1006.2;1006.4;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
3637;2022-07-28 19:46:06;15;26.6;54;25.9;52.0;1006.1;1006.3;0.0;0.0; E;15.3;25.9;0.0;0.0;0.0;0.0;0.0;90
6127;2022-07-28 20:01:06;15;26.6;54;25.9;51.0;1006.5;1006.7;0.0;0.0; E;15.0;25.9;0.0;0.0;0.0;0.0;0.0;90
3639;2022-07-28 20:16:06;15;26.6;54;25.9;52.0;1006.0;1006.2;0.0;0.0; E;15.3;25.9;0.0;0.0;0.0;0.0;0.0;90
3640;2022-07-28 20:31:06;15;26.6;54;25.9;53.0;1006.2;1006.4;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
6130;2022-07-28 20:46:06;15;26.6;54;25.9;53.0;1006.1;1006.3;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
6131;2022-07-28 21:01:06;15;26.6;54;25.9;53.0;1006.1;1006.3;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
6132;2022-07-28 21:16:06;15;26.6;54;25.9;53.0;1006.3;1006.5;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
6133;2022-07-28 21:31:06;15;26.6;54;25.9;53.0;1006.3;1006.5;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
6134;2022-07-28 21:46:06;15;26.6;54;25.9;53.0;1006.4;1006.6;0.0;0.0; E;15.6;25.9;0.0;0.0;0.0;0.0;0.0;90
6135;2022-07-28 22:01:06;15;26.6;54;25.9;52.0;1006.8;1007.0;0.0;0.0; E;15.3;25.9;0.0;0.0;0.0;0.0;0.0;90
6136;2022-07-28 22:16:06;15;26.6;54;25.8;52.0;1006.9;1007.1;0.0;0.0; E;15.2;25.8;0.0;0.0;0.0;0.0;0.0;90
6137;2022-07-28 22:31:06;15;26.6;54;25.8;52.0;1006.8;1007.0;0.0;0.0; E;15.2;25.8;0.0;0.0;0.0;0.0;0.0;90
3649;2022-07-28 22:46:06;15;26.6;54;25.8;52.0;1006.8;1007.0;0.0;0.0; E;15.2;25.8;0.0;0.0;0.0;0.0;0.0;90
3650;2022-07-28 23:01:06;15;26.6;54;25.8;53.0;1006.8;1007.0;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
6140;2022-07-28 23:16:06;15;26.6;54;25.8;53.0;1006.9;1007.1;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
6141;2022-07-28 23:31:06;15;26.6;54;25.8;53.0;1006.9;1007.1;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
6142;2022-07-28 23:46:06;15;26.6;54;25.8;53.0;1006.8;1007.0;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
3654;2022-07-29 00:01:06;15;26.6;54;25.8;54.0;1006.6;1006.8;0.0;0.0; E;15.8;25.8;0.0;0.0;0.0;0.0;0.0;90
6144;2022-07-29 00:16:06;15;26.6;54;25.8;53.0;1006.5;1006.7;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
3656;2022-07-29 00:31:06;15;26.6;54;25.8;53.0;1006.5;1006.7;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
6146;2022-07-29 00:46:06;15;26.6;54;25.8;53.0;1006.3;1006.5;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
6147;2022-07-29 01:01:06;15;26.6;54;25.8;53.0;1006.0;1006.2;0.0;0.0; E;15.5;25.8;0.0;0.0;0.0;0.0;0.0;90
3659;2022-07-29 01:16:06;15;26.6;54;25.7;52.0;1006.0;1006.2;0.0;0.0; E;15.1;25.7;0.0;0.0;0.0;0.0;0.0;90
3660;2022-07-29 01:31:06;15;26.6;54;25.7;52.0;1005.8;1006.0;0.0;0.0; E;15.1;25.7;0.0;0.0;0.0;0.0;0.0;90
6150;2022-07-29 01:46:06;15;26.6;54;25.7;52.0;1005.8;1006.0;0.0;0.0; E;15.1;25.7;0.0;0.0;0.0;0.0;0.0;90
3662;2022-07-29 02:01:06;15;26.6;54;25.7;52.0;1005.3;1005.5;0.0;0.0; E;15.1;25.7;0.0;0.0;0.0;0.0;0.0;90
3663;2022-07-29 02:16:06;15;26.6;54;25.7;52.0;1005.3;1005.5;0.0;0.0; E;15.1;25.7;0.0;0.0;0.0;0.0;0.0;90
3664;2022-07-29 02:31:06;15;26.6;54;25.7;51.0;1004.9;1005.1;0.0;0.0; E;14.8;25.7;0.0;0.0;0.0;0.0;0.0;90
6154;2022-07-29 02:46:06;15;26.6;54;25.7;52.0;1004.6;1004.8;0.0;0.0; E;15.1;25.7;0.0;0.0;0.0;0.0;0.0;90
6155;2022-07-29 03:01:06;15;26.6;54;25.6;52.0;1004.7;1004.9;0.0;0.0; E;15.0;25.6;0.0;0.0;0.0;0.0;0.0;90
6156;2022-07-29 03:16:06;15;26.6;54;25.6;51.0;1004.7;1004.9;0.0;0.0; E;14.7;25.6;0.0;0.0;0.0;0.0;0.0;90
6157;2022-07-29 03:31:06;15;26.6;54;25.6;52.0;1004.7;1004.9;0.0;0.0; E;15.0;25.6;0.0;0.0;0.0;0.0;0.0;90
3669;2022-07-29 03:46:06;15;26.6;54;25.6;52.0;1004.4;1004.6;0.0;0.0; E;15.0;25.6;0.0;0.0;0.0;0.0;0.0;90
3670;2022-07-29 04:01:06;15;26.6;54;25.6;52.0;1004.5;1004.7;0.0;0.0; E;15.0;25.6;0.0;0.0;0.0;0.0;0.0;90
6160;2022-07-29 04:16:06;15;26.5;54;25.6;52.0;1004.3;1004.5;0.0;0.0; E;15.0;25.6;0.0;0.0;0.0;0.0;0.0;90
3672;2022-07-29 04:31:06;15;26.5;54;25.6;52.0;1004.1;1004.3;0.0;0.0; E;15.0;25.6;0.0;0.0;0.0;0.0;0.0;90
3673;2022-07-29 04:46:06;15;26.5;54;25.5;51.0;1004.2;1004.4;0.0;0.0; E;14.7;25.5;0.0;0.0;0.0;0.0;0.0;90
6163;2022-07-29 05:01:06;15;26.5;53;25.5;51.0;1004.2;1004.4;0.0;0.0; E;14.7;25.5;0.0;0.0;0.0;0.0;0.0;90
6164;2022-07-29 05:16:06;15;26.5;53;25.5;50.0;1004.3;1004.5;0.0;0.0; E;14.3;25.5;0.0;0.0;0.0;0.0;0.0;90
6165;2022-07-29 05:31:06;15;26.5;53;25.5;50.0;1004.4;1004.6;0.0;0.0; E;14.3;25.5;0.0;0.0;0.0;0.0;0.0;90
